id,model,name,duration,total_requests,total_requests_mean,total_requests_stdev,total_requests_min,total_requests_p1,total_requests_p25,total_requests_p50,total_requests_p75,total_requests_p99,total_requests_max,e2e_mean,e2e_stdev,e2e_min,e2e_p1,e2e_p25,e2e_p50,e2e_p75,e2e_p99,e2e_max,ttft_mean,ttft_stdev,ttft_min,ttft_p1,ttft_p25,ttft_p50,ttft_p75,ttft_p99,ttft_max,itt_mean,itt_stdev,itt_min,itt_p1,itt_p25,itt_p50,itt_p75,itt_p99,itt_max,tps_mean,tps_stdev,tps_min,tps_p1,tps_p25,tps_p50,tps_p75,tps_p99,tps_max,duration,input_tokens_expected,output_tokens_expected,input_tokens_actual_mean,output_tokens_actual_mean,input_tps_mean,input_tps_stdev,input_tps_min,input_tps_p1,input_tps_p25,input_tps_p50,input_tps_p75,input_tps_p99,input_tps_max,output_tps_mean,output_tps_stdev,output_tps_min,output_tps_p1,output_tps_p25,output_tps_p50,output_tps_p75,output_tps_p99,output_tps_max
h200_35b_fp8_1_5000_2500,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,64,3177.797808,5000,1.573416656,5.272922495,0,0.04959650128,0.05497663656,0.05516688344,0.05528601731,17.2228044,18.05337282,40.46578704,0.9099011479,18.73077083,40.02608728,40.4054656,40.47720718,40.58254623,40.722651,40.98042822,482.1391141,258.9351258,127.4929047,224.0729332,453.4122944,456.8874836,460.3202343,571.9017982,1259.530783,15.99943044,0.3494007342,7.441746707,15.78437495,15.98478136,16.01552009,16.05415917,16.1127777,16.13700872,11817.39122,433280.0659,62.463573,826.8173892,1896.159132,2972.575478,4854.518519,10182.34462,16227.88667,3177.797808,5000,2500,5009.9386,2500,7929.885079,23544.14188,274.7605226,274.7820441,276.2838206,277.2639767,278.2937443,86389.47809,89389.71718,3933.917389,3146.582402,62.463573,826.6267245,1896.159132,2972.395324,4853.257515,10155.69976,16070.13027
h200_35b_fp8_2_10000_5000,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,32,8046.266931,5000,0.6214061804,3.115056247,0,0.04121696929,0.04143572993,0.04154522741,0.04165988981,6.764199112,10.02898967,51.33508354,0.7298574356,33.60312533,50.94954872,51.23775196,51.35915422,51.46494532,51.6026032,51.73764968,740.3026286,184.6383908,240.639925,252.5856495,696.3405609,788.3474827,792.4542427,797.1923351,800.0741005,10.12066177,0.1429319906,6.624368029,10.03447025,10.10239561,10.12318896,10.15128768,10.19635814,10.24106966,9327.74412,443304.9637,97.43101402,790.1853806,1679.36206,2475.976387,3809.379251,7291.049569,11686.76303,8046.266931,10000,5000,10009.9366,5000,6246.26284,21673.49436,415.5794441,416.6089927,418.496242,419.4237965,420.550379,66664.20509,103696.3255,3107.189713,2197.153029,97.43101402,790.1444957,1679.075205,2475.642474,3807.587786,7280.225823,11610.11079
h200_35b_fp8_2_10000_5000,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,8,21266.36298,4999,0.2350660527,4.2990088,0,0.05852890814,0.05882837491,0.05898329009,0.05913321779,0.05937515674,0.05957683965,34.02521606,0.117991682,33.63315773,33.70798206,33.94992185,34.028229,34.10257316,34.20326853,34.27310824,650.100848,239.9598365,229.0878296,233.3922386,502.2873878,685.7297421,878.9467812,969.7809219,986.2966537,6.676247462,0.05289921663,6.534015162,6.571689304,6.633852787,6.674846761,6.715601982,6.765632254,6.789595062,3528.459165,139303.2096,9.846431221,295.2570584,687.0276822,949.1050792,1391.607167,2678.965204,4602.547162,21266.36298,10000,5000,10009.93679,5000,2356.72455,12335.76072,594.8209182,596.1663251,599.386469,601.1009213,602.6974997,605.6159705,68571.54086,1175.374425,821.0118003,9.646624271,152.172145,685.7191739,947.2780735,1387.754204,2651.266751,4401.434689
h200_35b_fp8_2_10000_5000,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,16,12750.53488,4999,0.3920619839,3.411951661,0,0.05021942105,0.0505478732,0.0507099262,0.05085312544,0.05118210875,10.08493429,40.65978562,0.4301352373,30.01689029,40.29018998,40.56089473,40.6706059,40.79562831,40.91881609,41.0575037,721.5948227,185.1462832,222.4924564,238.48629,613.1467819,782.4485302,877.5010109,885.368824,887.5286579,7.989007286,0.09001104961,5.885824105,7.903461147,7.959423267,7.985009983,8.017908647,8.080673065,8.117168993,5885.068109,278833.7117,9.731773064,526.3444971,1082.121775,1559.494277,2363.375678,4578.135068,7404.402988,12750.53488,10000,5000,10009.93679,5000,3933.797459,16778.06336,507.7930762,509.3092703,512.3050705,513.6636424,515.18091,519.16611,103216.0422,1960.390704,1400.675622,9.592264539,526.1807349,1081.964306,1559.220818,2362.222035,4568.958606,7345.92461
h200_35b_fp8_2_10000_5000,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,64,5322.086766,5000,0.9394811132,3.205138036,0,0.02945050961,0.03309655885,0.03315650854,0.03323472616,6.719756479,10.09755933,67.65360873,1.482135273,39.18400216,67.21348143,67.58652043,67.70603609,67.80673146,67.99552679,69.16722822,729.2525974,363.4538619,230.6723595,257.160902,700.8383274,704.9057484,708.1542015,807.1806431,2087.458611,13.38706829,0.285440311,7.722856617,13.30378643,13.38031111,13.40328429,13.42303125,13.46479871,13.50764991,14102.68523,617963.9012,74.09514724,1129.626717,2522.134888,3778.652252,5841.649025,11114.51228,16636.03887,5322.086766,10000,5000,10009.9366,5000,9473.629637,26190.04996,322.0223191,322.7936968,333.1318041,333.8318938,334.6668016,66935.00684,102061.0914,4697.783076,3223.155909,74.09514724,1129.453112,2522.131088,3778.652252,5840.542817,11096.04233,16542.79683
h200_35b_fp8_2_1000_500,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,32,723.2195156,5000,6.913530252,180.0159827,0,0.4417817746,0.4445991584,0.4460337247,0.8922114775,3.123588673,87.27315099,4.610024524,0.04499458963,3.736099958,4.578141451,4.598390341,4.60724473,4.618753433,4.656262875,4.715917826,288.5913965,72.46084023,113.2893562,116.451025,209.528923,292.9906845,342.6949978,388.171196,400.8703232,8.659670231,0.1607066854,6.865844937,8.422826717,8.605907819,8.646183358,8.801057487,8.868303949,9.014599309,10441.01272,263906.3273,110.2024172,111.3078924,696.3234,1729.609897,3552.48786,13371.85122,35469.80127,723.2195156,1000,500,1009.9382,500,7016.829114,194755.5457,462.5605031,464.7135618,468.3540625,478.8098359,960.4360252,41713.09116,104652.9568,3457.430482,5988.814408,18.13078812,111.3049386,693.2733884,1719.681837,3521.665827,12768.04871,31631.25189
h200_35b_fp8_2_1000_500,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,8,2073.882892,5000,2.409007795,23.20139213,0,0.5991165314,0.6038118294,0.6057173027,4.221726526,4.236737957,4.245178216,3.317794238,0.1100514906,3.289784431,3.294745207,3.306870222,3.31175065,3.316812515,3.327296019,3.339701176,183.7393203,105.2273394,99.68328476,100.6803513,186.8708134,188.2023811,190.2699471,195.4169273,207.665205,6.28029037,0.0734970145,6.216823696,6.22718081,6.249289236,6.259483899,6.272983455,6.4336642,6.451406078,3643.721288,78693.30796,20.26537308,146.9424395,319.9560607,399.7240065,2176.59782,2561.146346,20972.55722,2073.882892,1000,500,1009.9382,500,2440.822213,17984.18808,493.0030514,606.0494746,609.8362521,625.4133068,1258.702522,4275.915317,11423.16037,1206.57961,1357.310043,16.31275912,20.99913386,319.8828554,335.62487,2176.113845,2211.186022,4834.003842
h200_35b_fp8_2_1000_500,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,16,1194.094959,5000,4.187271676,83.27138726,0,0.5175233233,0.5266945332,0.5281527578,0.5296984726,1.059200175,3.174937825,3.805756804,0.03120969034,2.898689747,3.782304525,3.797403812,3.803630352,3.810786963,3.826958418,3.887755871,224.2622593,56.47615805,100.5847454,102.6163101,188.8849735,195.0814724,277.6074409,285.2027416,291.0284996,7.176858118,0.1186827837,5.429979317,7.027991549,7.064910117,7.221986392,7.245664845,7.403999627,7.437532555,6323.283433,158615.5546,21.19320088,127.0917768,420.9880558,1095.6907,2619.257286,8068.185765,22918.95072,1194.094959,1000,500,1009.9382,500,4239.015321,92462.53429,538.9393795,541.0925396,545.0429383,559.247547,1082.824063,2802.626694,106454.7373,2093.888158,3433.325419,19.69915179,22.8966722,407.1349253,1030.035363,2524.914618,6728.110363,16523.8503
h200_35b_fp8_2_1000_500,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,64,456.1475241,5000,10.96136608,252.5352868,0,0.3679173371,0.3778591999,0.3824134649,0.3840712281,21.25086259,64.01009274,5.792642752,0.117882088,3.798104048,5.645788908,5.741799593,5.810765982,5.83116436,5.869347572,6.111783266,346.3995805,87.11088275,118.6482906,123.2540607,295.3977585,383.7711811,389.2490864,480.4205894,591.0718441,10.9124937,0.2572682374,7.056112997,10.53400651,10.75781371,10.89947305,11.05880212,11.27661111,11.4519061,16555.70432,358154.4446,176.4536811,281.8373874,884.2213555,2100.82845,6805.252569,22250.9496,38130.03636,456.1475241,1000,500,1009.9382,500,11159.62429,282009.7553,396.6655296,396.9474534,399.6923643,401.0565311,408.387993,41313.11722,62906.46313,5482.245671,7699.564155,176.4536811,281.6670472,882.6397306,2090.879362,6743.254019,21807.47314,35848.75214
h200_35b_fp8_2_20000_5000,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,32,9238.991156,4999,0.541076392,1.731903068,0,0.03819702283,0.03846422756,0.03859210206,0.03875764884,3.777093776,4.772806307,58.96388529,0.9502045279,34.54243803,58.58630633,58.85580683,58.98554277,59.12203836,59.27347755,59.42466307,1116.550484,315.281577,352.547884,403.6028385,1063.585043,1166.618109,1170.418024,1175.793648,1486.521006,11.57131058,0.1817274398,6.839313801,11.48482737,11.54853163,11.57253507,11.60242343,11.6754389,11.7386927,13533.44259,755493.4655,85.34820973,689.625781,1456.588353,2143.336419,3303.331203,6393.506545,10293.37714,9238.991156,20000,5000,20009.94499,5000,10868.052,25957.31459,774.3186725,775.1865578,779.7754417,781.878226,783.9408282,75738.12764,93275.43412,2705.612226,1944.282734,85.34820973,689.516153,1456.355556,2143.007604,3302.576539,6381.982099,10216.17736
h200_35b_fp8_2_20000_5000,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,8,22507.41438,4999,0.2221045881,2.440868168,0,0.05567426444,0.0561702889,0.05638054935,0.05661990823,0.05696402658,3.989810265,36.01072443,0.1441350795,35.2902236,35.61000013,35.93217373,36.00910616,36.09698105,36.22884369,36.34499812,1103.124731,413.9317582,351.5825272,367.1722412,838.5663033,1209.532261,1455.561876,1615.760565,1661.267042,6.98269772,0.08571604334,6.766162793,6.840072648,6.912287771,6.961141927,7.055218064,7.134142244,7.158703984,5555.031004,279207.6713,10.6250336,287.1630837,643.3380308,892.6376185,1312.337123,2522.131088,4241.76184,22507.41438,20000,5000,20009.94499,5000,4451.198279,15596.9912,1149.781037,1152.281556,1158.182761,1160.902353,1163.596109,1173.412897,77652.03062,1110.564419,782.4469381,10.50945883,287.0844627,643.0848731,892.2152733,1311.295036,2514.570743,4190.113886
h200_35b_fp8_2_20000_5000,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,16,13919.74135,4999,0.3591302363,1.863583266,0,0.04751368669,0.04783429558,0.04802273727,0.04821860182,3.82117052,4.688520998,44.4867813,0.3879644287,34.4842217,44.10673809,44.3858757,44.50794888,44.6003685,44.71802449,44.82478118,1129.148428,282.3981196,361.2604141,391.3731575,1084.287882,1250.845194,1254.905224,1360.724688,1469.264507,8.672941293,0.08841469047,6.825884334,8.572912665,8.634482891,8.664096444,8.693076773,8.81252119,8.848795297,8982.320375,532506.8664,112.9121434,506.1118494,991.4936161,1423.383248,2156.150027,4200.050987,6832.169087,13919.74135,20000,5000,20009.94499,5000,7204.231938,21075.73178,971.0160561,971.8742153,975.8448587,978.2538823,981.0310558,76625.0434,78704.70649,1795.749727,1289.455574,112.9121434,506.0694981,991.3342317,1423.155011,2155.346351,4192.931775,6786.13191
h200_35b_fp8_2_20000_5000,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,64,6512.046656,5000,0.7678077668,1.7110298,0,0.02409423502,0.02985836762,0.02992475376,0.03001650731,3.708426023,4.53485825,82.85583915,2.261333273,39.89389277,79.60035706,82.85778046,82.93887711,83.05248642,83.22294855,85.92988944,1057.170722,744.6839703,383.5773468,411.3776684,976.5388966,979.2146683,983.076334,1083.114147,4187.2859,16.36265435,0.4251517873,7.903610284,15.70728155,16.37323715,16.3924665,16.41644938,16.45895609,16.50519375,19205.27833,1052704.309,60.85145143,894.6894198,2030.205575,3048.421815,4750.469685,9153.485703,14376.91656,6512.046656,20000,5000,20009.945,5000,15459.55883,29821.5846,599.1886085,599.3426659,601.8751512,602.9697909,604.9120872,74273.63842,91141.31095,3839.528301,2742.084126,60.85145143,894.5524618,2030.156825,3048.186047,4749.718718,9137.917211,14292.70524
h200_35b_fp8_2_5000_2500,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,32,3791.456541,5000,1.318754401,7.227877985,0,0.0868138996,0.08774610486,0.08799707822,0.08827753793,10.35676647,20.72653239,24.18604278,0.3269254906,16.29500127,23.92508149,24.11519814,24.19047427,24.27376747,24.39283633,24.53846931,530.1723173,143.5315774,123.3823299,142.9169178,484.9908352,580.704689,585.744381,681.5047264,690.8950806,9.465772206,0.1295564198,6.471174915,9.355992115,9.432279191,9.460882551,9.496468074,9.588101331,9.645873234,9904.359361,373580.838,103.3028915,710.658082,1554.021489,2442.809552,4013.688038,8595.908938,14873.41844,3791.456541,5000,2500,5009.9386,2500,6635.579388,22710.55764,443.4978042,443.746307,446.9658327,448.1251695,449.5538841,51930.48502,104713.1087,3297.084,2799.918351,103.3028915,710.5376927,1553.458589,2441.578742,4011.129104,8568.547497,14665.3986
h200_35b_fp8_2_5000_2500,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,8,10425.0693,5000,0.4796131189,9.657773629,0,0.1191329229,0.1198898785,0.1201391875,0.1204120147,0.1209191623,0.1214044077,16.67934781,0.06205489432,16.4137361,16.5555644,16.64527512,16.67914104,16.71286011,16.76214147,16.81790924,366.1502631,143.6409671,125.1971722,126.5881062,302.4556637,388.9741898,488.2161617,575.4849911,603.4319401,6.527771748,0.05971229428,6.369431432,6.413073671,6.478525916,6.527214157,6.572680265,6.628126276,6.650668614,3602.140384,124223.4225,17.25411987,301.4448757,641.6969772,946.58181,1449.477249,2912.711111,5433.036269,10425.0693,5000,2500,5009.9386,2500,2406.757558,12268.14545,608.903126,610.7928476,613.9331813,615.1143986,616.3733839,619.0956409,100978.9307,1199.124446,938.1161129,16.97645164,151.6927306,638.4024353,941.9052324,1440.351648,2843.595932,4832.642063
h200_35b_fp8_2_5000_2500,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,16,6144.605734,4999,0.8135591146,7.894110806,0,0.1034477469,0.1042603757,0.1045913157,0.1048942028,0.1054547162,20.54565984,19.59208714,0.1912785191,14.8064394,19.40833092,19.55273747,19.59915066,19.64177179,19.71086788,19.79381371,463.1163252,142.2230101,121.1590767,133.803606,388.3662224,491.0240173,577.2378445,583.5092068,673.8357544,7.654392492,0.09206598378,5.798645714,7.545221038,7.612364442,7.642251198,7.696158412,7.778866094,7.817514041,6110.058099,216315.7758,36.15997517,408.3637426,967.3210332,1507.116062,2467.237647,5240.311331,9258.949227,6144.605734,5000,2500,5009.938588,2500,4085.76676,17375.63001,528.3486919,530.2254535,533.8429226,535.0563154,536.5120961,540.2254459,104256.2019,2033.9907,1780.40724,18.06846046,408.2445007,967.2095007,1506.033752,2464.338425,5216.79602,9075.912366
h200_35b_fp8_2_5000_2500,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,64,2433.91777,5000,2.054301119,7.469339033,0,0.06421921411,0.07252115492,0.07273345874,0.07299768412,20.00402532,21.07002235,30.94244969,0.5711189013,18.89157295,30.66011858,30.86525726,30.93471837,31.03364229,31.18810153,31.66896057,546.4551901,225.872491,139.3101215,155.3163528,486.6070747,493.3373928,586.7948532,684.1878891,1106.920481,12.16281241,0.2091647869,7.442599728,12.01147831,12.14130996,12.1694175,12.20488586,12.2695782,12.3305046,15429.12291,533921.0807,80.89303761,592.2611671,2244.23709,3792.318264,6482.695518,14059.11955,22192.08466,2433.91777,5000,2500,5009.9386,2500,10372.15564,28187.89872,364.3915826,364.6076198,368.0809607,369.0636048,370.3494183,101241.8904,105403.5525,5136.234707,4411.72006,80.89303761,591.9977417,2244.143392,3792.318264,6479.357364,14023.39264,21921.44948
h200_35b_fp8_4_10000_5000,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,32,7262.451693,5000,0.6884727377,3.465553771,0,0.04586469226,0.04606159819,0.04614178561,0.0462637285,7.069258203,10.69571692,46.33086831,0.6201953073,31.27529502,46.04223156,46.28482556,46.35570002,46.4280777,46.5241847,46.59146714,734.4990022,181.3600959,241.4636612,246.7851639,745.7869053,750.428915,756.4234734,854.0277481,862.7364635,9.12069886,0.122447823,6.12416833,9.033511796,9.103498022,9.123211218,9.144001232,9.190793609,9.233075205,10334.48459,479250.0581,107.9723118,890.5104034,1871.327771,2757.596318,4232.39556,8025.266814,12707.84743,7262.451693,10000,5000,10009.9366,5000,6921.114247,23296.62454,463.4174777,463.9656569,465.6343732,466.511972,467.5427696,71146.75885,107256.1299,3442.547714,2389.047433,107.9723118,890.4253895,1871.046893,2757.015797,4231.513292,8012.117321,12624.85615
h200_35b_fp8_4_10000_5000,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,8,19741.85113,4999,0.2532184022,5.290445648,0,0.0630475544,0.06328610195,0.06340665876,0.06352822615,0.06375458338,0.06391511664,31.585924,0.09282048708,31.29666233,31.36330891,31.53003883,31.58845091,31.64733052,31.71746159,31.76638579,644.4953229,253.6570594,221.4205265,225.1434326,476.4165878,651.4065266,908.7300301,1010.90312,1064.638376,6.189445197,0.05315553832,6.057043366,6.088956925,6.143431445,6.192944293,6.230022269,6.277612076,6.294289644,3800.962548,147269.4638,7.955338827,319.3227255,742.5461346,1026.003914,1507.209233,2920.824513,5225.157945,19741.85113,10000,5000,10009.93679,5000,2538.76286,12852.84341,642.6452265,644.2002345,646.7530479,648.024149,649.5652582,652.3575099,73345.82354,1266.148753,879.8003686,7.888715854,159.7769228,739.4285853,1021.800842,1498.226244,2855.210347,4713.842208
h200_35b_fp8_4_10000_5000,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,16,11755.93016,4999,0.425232196,3.906101343,0,0.05456038135,0.05484428203,0.05497752291,0.05511140046,0.05537889829,10.57317371,37.48468667,0.362386103,28.34150553,37.19177818,37.42399645,37.50129938,37.57244086,37.68237519,37.74992561,739.7201461,196.4011405,231.3239574,242.0158386,605.1983833,837.6145363,844.8023796,933.5803986,946.4654922,7.350172449,0.07964669042,5.549587949,7.270217824,7.321967247,7.342361407,7.373888318,7.443736567,7.474384205,6382.9871,289538.0477,9.220702648,559.7629788,1172.017861,1694.650614,2573.192638,4962.711612,7970.807691,11755.93016,10000,5000,10009.93679,5000,4266.841163,17763.03577,553.2836491,554.351416,556.9541392,558.2848567,559.624947,563.3746565,106427.9708,2126.253825,1508.38467,9.179414565,559.5389541,1171.760911,1693.983845,2571.925041,4951.952774,7901.922894
h200_35b_fp8_4_10000_5000,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,64,4837.72043,5000,1.033544636,3.513280507,0,0.03240794294,0.03649437855,0.0365733582,0.03665624152,7.490042573,10.67568035,61.50908383,1.279663146,34.97118735,60.6393733,61.46489024,61.55253649,61.65297747,61.79513788,62.82336855,762.2220726,338.9663403,237.0281219,260.7533932,748.349905,755.5527687,760.5564594,850.8183956,1998.500824,12.15152374,0.2447723073,6.948186436,11.97716188,12.15073165,12.16246934,12.18490768,12.22169297,12.260031,15514.77726,661763.7239,81.56474729,1209.025038,2772.177132,4167.217089,6449.05768,12228.29155,17988.86779,4837.72043,10000,5000,10009.9366,5000,10421.439,28132.24926,366.1233009,366.1986007,368.1274005,368.8236663,369.509315,101668.8938,107136.2522,5168.168819,3520.222829,81.56474729,1208.733141,2772.177132,4166.23463,6446.565604,12207.83979,17884.02103
h200_35b_fp8_4_1000_500,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,32,653.5170624,5000,7.650909651,189.8829797,0,0.4750369956,0.4922824417,0.494324461,0.988330347,0.9937985683,70.94320219,4.167044567,0.06039984107,3.096575975,4.072178602,4.156736135,4.164417982,4.172546387,4.247395277,4.359130144,294.4736915,80.12499822,108.9785099,111.440897,205.5139542,289.1900539,376.1093616,387.5780106,452.5201321,7.760085705,0.1718237866,5.787450469,7.545771723,7.600209517,7.762504723,7.928710184,7.973322649,8.123904287,11555.54785,272635.6916,16.44399489,123.2024439,755.1861721,1912.213625,3994.575238,15412.14068,38479.85321,653.5170624,1000,500,1009.9382,500,7763.368477,210508.3584,510.4078748,511.1239027,520.8761964,533.0363938,1069.316235,42503.15585,107731.6895,3826.496954,6454.838283,15.42613352,123.1952065,750.591267,1896.159132,3950.678807,14624.49093,33825.03226
h200_35b_fp8_4_1000_500,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,8,1928.40075,5000,2.590747828,27.68386364,0,0.6458251982,0.6494868125,0.6512092533,4.539211442,4.555451755,4.56130674,3.084939235,0.1050966043,3.063632488,3.066851377,3.074867487,3.078659534,3.08282876,3.093302011,3.098112583,181.6561902,100.6854497,96.69280052,98.12927246,185.1458549,186.5899563,188.5876656,194.1757202,201.2569904,5.817785039,0.07200619449,5.765596707,5.770319211,5.786910564,5.795330227,5.805133579,5.971156524,5.990061827,3918.954996,84909.27573,19.68694673,149.8248547,345.523025,431.2465556,2345.432817,2957.20611,21453.8605,1928.40075,1000,500,1009.9382,500,2625.16475,17694.8334,520.5495779,652.3004244,655.9844233,673.0008687,1357.624968,4598.31356,80468.17438,1297.720329,1465.429863,18.61355487,21.38205546,345.4376544,359.7481774,2344.870857,2424.85365,5377.312821
h200_35b_fp8_4_1000_500,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,16,1102.890955,5000,4.533539764,95.78840612,0,0.5662339759,0.5701505542,0.5714422735,0.5727584734,0.574402618,1.035510703,3.515312579,0.02935171255,2.562472582,3.494509697,3.508342743,3.513837337,3.520057678,3.530898333,3.549138308,224.4212399,55.68400082,97.34940529,98.87266159,187.0446205,196.9192028,276.2906551,283.7662697,292.2415733,6.594457185,0.11263604,4.937227838,6.453575734,6.486926146,6.645145302,6.664240289,6.822227715,6.849019465,6846.253798,159503.1902,19.32823358,45.03491187,423.8811521,1099.856824,2902.632526,9085.135018,23598.64959,1102.890955,1000,500,1009.9382,500,4589.442948,110110.4634,583.7167193,586.7903195,590.838251,604.8402157,609.319344,3041.646053,118537.6554,2267.064241,3761.839287,18.16345055,22.94853641,412.3787238,1028.267713,2799.001668,7423.546903,18477.11013
h200_35b_fp8_4_1000_500,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,64,411.0162585,5000,12.1649689,331.7531331,0,0.3742019566,0.4146285044,0.4177531212,0.4246267701,21.33669758,102.2601911,5.225527942,0.1278284387,3.109576464,4.95690608,5.15115428,5.226628304,5.300542355,5.396718502,5.514864206,380.4021595,113.2316194,113.601923,124.6049404,294.84725,382.2700977,475.2867222,571.2749958,675.1563549,9.708996198,0.2639292103,5.791774494,9.158658599,9.533363258,9.699207508,9.876245487,10.06655464,10.22118653,18374.78969,404996.8885,96.10705284,283.3989189,1028.141684,2293.849604,6579.300392,26269.12735,47233.15315,411.0162585,1000,500,1009.9382,500,12377.23557,320255.4301,438.6173921,440.5698037,443.4534594,452.7293134,905.9673246,42586.2612,84086.72258,6084.616472,9179.695489,96.10705284,283.2649423,1024.75055,2281.000653,6502.796899,25731.92638,43842.89895
h200_35b_fp8_4_20000_5000,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,32,8371.631165,5000,0.5972551707,1.917612697,0,0.04208991444,0.04243589515,0.0425843462,0.04273698245,4.1785467,5.246933256,53.41787321,0.8712042581,31.83827424,52.94058633,53.35772252,53.44822884,53.53373551,53.66084743,53.87798977,1040.372246,278.9047691,348.41609,379.6727657,1054.570198,1057.788372,1061.824322,1153.968096,1432.238579,10.47715263,0.1678908469,6.299195325,10.37783798,10.46171349,10.48037071,10.5006897,10.57167391,10.63005403,14938.88592,824288.7006,94.72659108,769.6098324,1611.271215,2375.030578,3658.445316,7023.018107,11270.03425,8371.631165,20000,5000,20009.945,5000,11997.42956,28652.0158,856.4315919,857.4938105,860.8952615,862.7662372,864.9374138,83726.99453,103535.5938,2986.589119,2119.231684,94.72659108,769.5317045,1610.965312,2374.976504,3656.760244,7011.534957,11189.85567
h200_35b_fp8_4_20000_5000,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,8,20924.95046,4999,0.238901402,2.727563317,0,0.05972899584,0.06031166765,0.06057442285,0.06082121629,0.06119221158,4.158717851,33.47871508,0.1148265489,32.7920661,33.16457653,33.41093493,33.48857737,33.55173206,33.64523697,33.7301743,1057.646142,396.3086038,353.533268,363.7399673,796.9257832,1173.928261,1408.726692,1526.069641,1699.800014,6.48539731,0.08056531203,6.278294185,6.352393192,6.417508649,6.465719852,6.553149791,6.628665716,6.646250839,5975.122806,294989.0668,6.662182797,304.6655593,692.8467614,962.4904781,1415.985503,2713.003881,4547.849946,20924.95046,20000,5000,20009.94499,5000,4787.834361,16884.05636,1238.051727,1240.805987,1245.396196,1247.682513,1250.603312,1257.745486,85573.77794,1194.54937,836.5211245,6.653907658,304.4458052,692.4211623,961.8843675,1414.463155,2702.515464,4474.470992
h200_35b_fp8_4_20000_5000,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,16,12880.77444,4999,0.3880977827,2.251072019,0,0.05126512774,0.05162419815,0.05182483595,0.05201412454,4.16558231,4.978431919,41.0809452,0.4706965916,29.19287109,40.71333504,41.01870513,41.10474586,41.18296146,41.30774641,41.44045877,1135.365606,296.6259399,338.6507034,374.6776581,1098.128796,1237.670898,1317.005873,1419.954538,1525.467157,7.990340485,0.1052980388,5.640718121,7.895461939,7.956399897,7.976179863,8.012535811,8.133712161,8.167084133,9706.859178,543838.8035,6.485443002,527.055039,1070.521695,1542.590658,2340.571429,4534.928996,7332.699301,12880.77444,20000,5000,20009.94499,5000,7783.44519,22923.41013,1048.549747,1050.509836,1055.973169,1058.143607,1061.302252,84092.51833,85315.9428,1940.599866,1385.895424,6.459632533,526.8800438,1070.348241,1542.036685,2339.266035,4525.859005,7275.462272
h200_35b_fp8_4_20000_5000,RedHatAI/Qwen3.5-35B-A3B-FP8-dynamic,64,5943.114258,5000,0.8413097549,1.944394149,0,0.02632555323,0.03258180162,0.03264747979,0.03274452729,4.119133925,5.207837762,75.64950638,1.902544441,35.5091033,73.56025362,75.6268487,75.70483661,75.78901315,75.96515965,78.46418166,1028.028497,657.923447,358.8373661,394.7958946,969.1150188,972.9473591,977.8547287,1075.780869,3798.734188,14.92676585,0.3535977122,6.967372001,14.5209562,14.9331566,14.9483665,14.9650206,15.00291451,15.06381522,21043.82377,1139984.581,66.49310955,989.7232054,2252.580021,3368.426906,5216.79602,9953.06561,15279.79599,5943.114258,20000,5000,20009.945,5000,16935.99959,32952.47866,654.9015168,654.936933,657.3209583,658.2596041,659.771428,82559.35407,101466.0185,4207.091173,2931.55137,66.49310955,989.6045559,2252.55437,3367.644596,5216.372916,9937.816199,15196.75362
